采购计划号,组织,客户,单据状态,创建时间,审核时间,创建人,贸易方式,默认币别,销售-人民币汇率汇率,人民币-美元汇率,利润率,采购子计划号,SKU,英文名,数量(pcs),数量(unit),海外仓入库商家,工厂,工厂英文名,工厂英文地址,工厂完工时间,采购计划ETD,四字简码,工厂单价(pcs),采购单价(pcs),采购单价(unit),采购总额,销售-美元汇率,销售单价(pcs),销售单价(unit),销售总金额(原币),销售总金额(USD),目的仓库,装运港,目的港,目的港国家,海关编码,退税率%,退税额,PC,CTN,总箱数,单件净重,单件毛重,单件体积M3,客人SKU,总净重,总毛重,总体积,对外货号,产品尺寸,佣金方法,结算类型,扣佣率%,扣佣,付佣率%,付佣,设计佣金率%,设计佣金,平台佣金率%,平台佣金(USD),佣金总额(USD),预计拖柜时间,颜色,中文货描,英文货描,MX code,PO#1,PO#2,barcode01,barcode02
R23GX-A801229,状元坊,"CANADIAN TIRE CORPORATION, LIMITED",合同已签订,2023-08-21 09:27:38,2023-09-18 14:49:21,WYXGX,自营,美元,7.25,0.1379,0.0798,R23GX-A801229F01,5054200401311,GOFF T,1800,1800,Tradition,福建红梅家具有限公司,福建红梅家具有限公司,,2022-10-07 00:00:00,2023-10-17 00:00:00,,86.0,11.8594,11.8594,21346.92,1.0,15.96,15.96,28728.0,28728.0,,厦门,温哥华,CA,9403609990,0.13,17808.85,1,1,1800,6.7,8.4,0.043,,12060.0,15120.0,77.4,DS5072T,86*86*72,无佣金,人民币出厂含税结算,0.23,6607.44,0.0,0.0,0.0,0.0,0.008,229.82,6837.26,,黑色,桥牌桌，产品尺寸：W86*D86*H72cm，哑光黑钢管 ，腿管：22x1.05mm；主面板：5mm中纤板+黑色PVC（正面+底面）；面板框架22圆管；拉条 20*2.68mm。包装：1件/箱，黄盒（180磅）+1面彩图，彩图由广新提供。,CAR TABLE,,08732635,,,
R23GX-A100008,云梦泽DY,Home Depot Product Authority LLC,合同已签订,2023-08-22 09:52:00,2023-09-28 09:25:18,ZYF-GX,自营,美元,7.25,0.1379,0.1006,R23GX-A100008F01,600009833,NUTTON WALNUT BISCUIT,200,100,Tradition,安吉县迪亚办公家具有限公司,安吉县迪亚办公家具有限公司,,2023-10-07 00:00:00,2023-10-21 00:00:00,,233.83,32.2452,64.4903,6449.0314,1.0,47.675,95.35,9535.0,9535.0,,宁波,休斯敦,US,9401619000,0.13,5380.16,2,1,100,17.23,20.24,0.26,1004302226,1723.0,2024.0,26.0,NUTTON WALNUT BISCUIT,55.5*59.5*92cm,FOB佣金率,人民币出厂含税结算,0.17,1620.95,0.0,0.0,0.02,190.7,0.008,76.28,1887.93,,米黄色,"餐椅：尺寸：W55.5*D59.5*H51.48/92CM;拆装结构。松木框架，橡胶木脚，座垫底部：5条松紧带+3条弹簧。海绵:美标新棉，面料：solartex CP0218-15 (Biscuit)，木腿颜色：walnut(阿克苏油漆);包装:58*76*59CM,2件/箱；200磅纸箱，通过ISTA-3A摔箱包装测试要求。",2 pk upholstered tufted back dining chair in walnut with aloe fabric,,54199691,,,
R23GX-A300032,菡萏湖,LITERIES UNIVERSELLES PAGA INC.,提交,2023-08-22 14:12:53,,Yolanda,自营,美元,7.25,0.1379,-33.2559,R23GX-A300032F01,2306130000008,MANGO GREY 6PCS,6,1,,漳州市旭海工贸有限公司,漳州市旭海工贸有限公司,,2023-09-01 00:00:00,2023-09-30 00:00:00,,26.8,3.6957,22.1743,22.1743,1.0,3.79,22.74,22.74,22.74,,厦门,蒙特利尔,CA,9401719000,0.13,18.5,6,1,1,20.6,22.5,0.115,,20.6,22.5,0.115,MANGO GREY 6PCS,"44*46.5*78cm,",无佣金,人民币出厂含税结算,0.0,0.0,0.0,0.0,0.02,0.45,0.008,0.18,0.8574,,灰色,产品尺寸：440x465x780mm；管径：前脚22x0.75mm，后脚22x0.7mm，坐框：19x0.75mm，靠背铁盘：0.38mm，哑光灰色喷涂。10mm刨花板，海绵厚度13mm，8kg密度，18丝灰色PVC。6只一箱黄盒线条图普通包装。,Folding Chair,,,,,
R23GX-A801230,状元坊,"CANADIAN TIRE CORPORATION, LIMITED",新增,2023-08-28 11:28:31,,ZYF-GX,自营,美元,7.25,0.1379,0.0668,R23GX-A801230F01,600000995,DERRICK BR,680,680,,安吉县迪亚办公家具有限公司,安吉县迪亚办公家具有限公司,,2023-10-31 00:00:00,2023-11-28 00:00:00,,124.0,17.0996,17.0996,11627.728,1.0,25.53,25.53,17360.4,17360.4,,宁波,温哥华,CA,9401611000,0.13,9700.53,1,1,680,6.8,7.6,0.063,,4624.0,5168.0,42.84,DERRICK BR,46*62*101.5cm,FOB佣金率,人民币出厂含税结算,0.28,4860.91,0.0,0.0,0.02,347.21,0.008,138.88,5347.0,,棕色,餐椅。产品尺寸：W46*D62*101.5cm；全KD脚+直孔+S弹簧座位；面料植绒革（我们称邦德牛皮，与迪亚出CTC大货一致），邦德牛皮颜色：M04#亮光再生皮；棕色橡胶木脚，脚颜色：19#马尾色。产品靠背结构: 松木+背前松紧带+背后涤布；座框： 松木+背前3条松紧带+3条S型弹簧，座框放木脚的端头为实木端头；木脚：橡胶木脚（与迪亚出CTC大货一致），木脚颜色：19#马尾色。包装： 1个/箱，黄盒（150磅）+彩图，彩图由工厂提供。,DINING CHAIR 1 PACK,,08806578,,,
R23GX-A801230,状元坊,"CANADIAN TIRE CORPORATION, LIMITED",新增,2023-08-28 11:28:31,,ZYF-GX,自营,美元,7.25,0.1379,0.0668,R23GX-A801230F02,600000995,DERRICK BR,488,488,,安吉县迪亚办公家具有限公司,安吉县迪亚办公家具有限公司,,2023-10-31 00:00:00,2023-11-28 00:00:00,,124.0,17.0996,17.0996,8344.6048,1.0,25.53,25.53,12458.64,12458.64,,宁波,温哥华,CA,9401611000,0.13,6961.56,1,1,488,6.8,7.6,0.063,,3318.4,3708.8,30.744,DERRICK BR,46*62*101.5cm,FOB佣金率,人民币出厂含税结算,0.28,3488.42,0.0,0.0,0.02,249.17,0.008,99.67,3837.26,,棕色,餐椅。产品尺寸：W46*D62*101.5cm；全KD脚+直孔+S弹簧座位；面料植绒革（我们称邦德牛皮，与迪亚出CTC大货一致），邦德牛皮颜色：M04#亮光再生皮；棕色橡胶木脚，脚颜色：19#马尾色。产品靠背结构: 松木+背前松紧带+背后涤布；座框： 松木+背前3条松紧带+3条S型弹簧，座框放木脚的端头为实木端头；木脚：橡胶木脚（与迪亚出CTC大货一致），木脚颜色：19#马尾色。包装： 1个/箱，黄盒（150磅）+彩图，彩图由工厂提供。,DINING CHAIR 1 PACK,,,,,
R23GX-A801231,状元坊,"CANADIAN TIRE CORPORATION, LIMITED",新增,2023-08-28 11:38:42,,ZYF-GX,自营,美元,7.25,0.1379,-0.0083,R23GX-A801231F01,2111170000001,EWER 2PK,820,410,,安吉县迪亚办公家具有限公司,安吉县迪亚办公家具有限公司,,2023-10-20 00:00:00,2023-11-10 00:00:00,,135.0,18.6165,37.233,15265.53,1.0,24.555,49.11,20135.1,20135.1,,宁波,温哥华,CA,9403700000,0.13,12735.4,2,1,410,14.6,16.3,0.153,,5986.0,6683.0,62.73,EWER 2PK,49*61*101cm,FOB佣金率,人民币出厂含税结算,0.28,5637.83,0.0,0.0,0.0,0.0,0.008,161.08,5798.91,,灰色,"餐椅。产品尺寸：490*610*1010mm；全KD脚+直孔+S弹簧座位；面料：灰色布面，防火布面。产品靠背结构: 松木+背前松紧带+背后涤布；座框：松木+背前3条松紧带+3条S型弹簧；橡胶木腿，深色漆。海绵：正品棉；重量：6.50Kg；靠背：450*530*68mm；坐垫：460-500*445*505*140mm，木框：70*23mm，弹簧：3.9mm；前腿：30-40*30-40*365mm，后腿：30-45*30*960mm
腿距离：折椅：435mm，前后：500mm。黄盒（150磅）包装，1件/箱，彩图由工厂提供",Dining Chair; Product size: 49*61*101; Grey fabric with Foam; Black Wooden Leg; 2PCS/CTN; Brown Carton Box With Color label,,,,,
R23GX-A801232,状元坊,"CANADIAN TIRE CORPORATION, LIMITED",新增,2023-08-28 17:42:57,,ZYF-GX,自营,美元,7.25,0.1379,0.122,R23GX-A801232F01,5020101804,JEN GRAY,3342,557,Tradition,漳州市诺飞商贸有限公司,漳州市诺飞商贸有限公司,,2023-10-20 00:00:00,2023-11-01 00:00:00,4043,52.0,7.1708,43.0248,23964.8136,1.0,10.25,61.5,34255.5,34255.5,,厦门,温哥华,CA,9401719000,0.13,19992.85,6,1,557,27.0,29.0,0.16,,15039.0,16153.0,89.12,SC98012H,50*46*88cm,无佣金,人民币出厂含税结算,0.23,7878.77,0.0,0.0,0.0,0.0,0.008,274.04,8152.81,,米色,"高背折椅，产品尺寸：W50*D46*H88cm（展开），107*46*8cm（折叠），坐高：47cm，坐垫尺寸： 38.5*38.5cm，配米色防火布面Y2106；（产品中的布面要通过美加117防火标准），前脚管径（裸管）：22*0.7mm+19*0.8套管，后脚管径（含喷涂）：22*0.8mm, 脚踏管裸管：16*0.7mm，黑色布面。坐垫海绵厚30mm,靠背海绵厚20mm。座板铁盘厚度：0.9mm，座框内两侧加焊铁片，铁片尺寸160*35*1.5mm，四个焊点，靠背铁盘厚度：0.55mm。净重4.54KGS，包装：6个/箱，黄盒（180磅）+线条图。","CHAIR,FOLD,HIBACK",,,,,
R23GX-A801233,状元坊,"CANADIAN TIRE CORPORATION, LIMITED",新增,2023-08-28 17:48:35,,ZYF-GX,自营,美元,7.25,0.1379,0.0945,R23GX-A801233F01,5020101804,JEN GRAY,2538,423,Tradition,福建红梅家具有限公司,福建红梅家具有限公司,,2023-10-31 00:00:00,2023-11-10 00:00:00,4043,53.8,7.419,44.5141,18829.4728,1.0,10.25,61.5,26014.5,26014.5,,厦门,温哥华,CA,9401719000,0.13,15708.65,6,1,423,27.0,29.0,0.16,,11421.0,12267.0,67.68,SC98012H,50*46*88cm,无佣金,人民币出厂含税结算,0.23,5983.34,0.0,0.0,0.0,0.0,0.008,208.12,6191.46,,米色,"高背折椅，产品尺寸：W50*D46*H88cm（展开），107*46*8cm（折叠），坐高：47cm，坐垫尺寸： 38.5*38.5cm，配米色防火布面Y2106；（产品中的布面要通过美加117防火标准），前脚管径（裸管）：22*0.7mm+19*0.8套管，后脚管径（含喷涂）：22*0.8mm, 脚踏管裸管：16*0.7mm，黑色布面。坐垫海绵厚30mm,靠背海绵厚20mm。座板铁盘厚度：0.9mm，座框内两侧加焊铁片，铁片尺寸160*35*1.5mm，四个焊点，靠背铁盘厚度：0.55mm。净重4.54KGS，包装：6个/箱，黄盒（180磅）+线条图。","CHAIR,FOLD,HIBACK",,,,,
R23GX-A100009,云梦泽,39F INC.,新增,2023-08-29 19:29:54,,WYXGX,自营,美元,7.25,0.1379,0.0458,R23GX-A100009F01,2306270000012,HSB-HB002,50,25,MGW_39FINC,廊坊问界家具有限公司,廊坊问界家具有限公司,,2023-09-30 00:00:00,2023-10-05 00:00:00,0664,125.0,17.2375,34.475,861.875,1.0,18.45,36.9,922.5,922.5,Michigan,天津,纽约,US,94017190,0.13,719.03,2,1,25,11.3,13.2,0.125,,282.5,330.0,3.125,HSB-HB002,52*46.5*99cm,无佣金,人民币出厂含税结算,0.0,0.0,0.0,0.0,0.02,18.45,0.008,7.38,25.83,2023-09-20 00:00:00,浅米色,高吧；产品规格：52*46.5*99cm；净重：10.8，毛重：12.55，坐高73.5；管材：25*0.8/20*20*0.9/16*0.9，浅木纹转印；上座管材：14*1.0/10*0.9；带全珠转盘；1.2厚E1新版；20公斤密度海绵；艾格米色云彩绒（过家得宝测试），背后有车线；2件1箱，250磅黄盒，过电商摔箱。,"Product specification: 52*46.5*99cm; pipe material: 25*0.8/20*20*0.9/16*0.9;
Transfer printing fine wood peach pattern;
Seat board: E1 new board; 20 kg density sponge;
Fabric: beige, with a cloth volume of 0.78 meters;
250 lb yellow box",,,,6935653389001,
R23GX-A100009,云梦泽,39F INC.,新增,2023-08-29 19:29:54,,WYXGX,自营,美元,7.25,0.1379,0.0458,R23GX-A100009F01,2306270000017,CRW-DC002,60,30,MGW_39FINC,廊坊问界家具有限公司,廊坊问界家具有限公司,,2023-09-30 00:00:00,2023-10-05 00:00:00,4122,132.0,18.2028,36.4056,1092.168,1.0,19.91,39.82,1194.6,1194.6,Michigan,天津,纽约,US,9401719000,0.13,911.15,2,1,30,9.7,11.9,0.214,,291.0,357.0,6.42,CRW-DC002,54*56*77cm,无佣金,人民币出厂含税结算,0.0,0.0,0.0,0.0,0.02,23.89,0.008,9.56,33.45,2023-09-20 00:00:00,灰色,产品规格：54*56*77cm；净重：9.7；毛重：11.9；坐高48.8；下架管材：25*1.0/20*20*1.0，轻奢金色喷涂；上架管材：14*1.0/10*0.8，座板：37*40*1.2，E1新板；18公斤密度海绵；艾格天鹅绒#40灰色（过家得宝测试）；2件1箱，250磅黄盒，过电商摔箱。,"Quotation size: 54*56*77cm; off-shelf pipe: 25*1.2/20*20*1.2, golden spraying; pipe: 14*1.0/10*0.9; seat plate: 37*40*1.2, E1 board; 18 Kilogram density sponge; fabric: velvet gray, with a cloth volume of 0.82 meters;
250 lb yellow box",,,,6935653401802,
R23GX-A100009,云梦泽,39F INC.,新增,2023-08-29 19:29:54,,WYXGX,自营,美元,7.25,0.1379,0.0458,R23GX-A100009F01,2306270000010,HSB-CS002,100,50,MGW_39FINC,廊坊问界家具有限公司,廊坊问界家具有限公司,,2023-09-30 00:00:00,2023-10-05 00:00:00,0897,124.0,17.0996,34.1992,1709.96,1.0,17.85,35.7,1785.0,1785.0,Michigan,天津,纽约,US,94017190,0.13,1426.55,2,1,50,10.9,12.6,0.112,,545.0,630.0,5.6,HSB-CS002,52*46.5*91.5cm,无佣金,人民币出厂含税结算,0.0,0.0,0.0,0.0,0.02,35.7,0.008,14.28,49.98,2023-09-20 00:00:00,浅米色,中吧；产品规格：52*46.5*91.5cm；净重：10.5，毛重：12.2，坐高66；管材：25*0.8/20*20*0.9/16*0.9，浅木纹转印；上座管材：14*1.0/10*0.9；带全珠转盘；1.2厚E1新版；20公斤密度海绵；艾格米色云彩绒（过家得宝测试），背后有车线；2件1箱，250磅黄盒，过电商摔箱,"Product specification: 52*46.5*91.5cm; pipe material: 25*0.8/20*20*0.9/16*0.9; fine wood peach pattern;
Seat board: E1 new board; 20 kg density sponge;
Fabric: beige, with a cloth volume of 0.78 meters;
250 lb yellow box",,,,6935653383887,
R23GX-A100009,云梦泽,39F INC.,新增,2023-08-29 19:29:54,,WYXGX,自营,美元,7.25,0.1379,0.0458,R23GX-A100009F01,2306270000008,PUZ-DC002,100,50,MGW_39FINC,廊坊问界家具有限公司,廊坊问界家具有限公司,,2023-09-30 00:00:00,2023-10-05 00:00:00,2683,122.5,16.8928,33.7855,1689.275,1.0,18.55,37.1,1855.0,1855.0,Michigan,天津,纽约,US,9401719000,0.13,1409.29,2,1,50,8.1,10.0,0.206,,405.0,500.0,10.3,PUZ-DC002,55.5*49*77.5cm,无佣金,人民币出厂含税结算,0.0,0.0,0.0,0.0,0.02,37.1,0.008,14.84,51.94,2023-09-20 00:00:00,浅米色,餐椅，产品规格：55.5*49*77.5cm；净重：8.1；毛重：10；坐高：47.5；管材：25*1.0/20*20*1.0，浅木纹转印脚；上座管材：14*1.0/10*0.9，E1新板；20公斤密度海绵；艾格米色云彩绒（过家得宝测试），背后有车线；2件1箱，250磅黄盒，过电商摔箱。,"Product size: 49*77.5*55.5cm
Pipe material: 25*1.0/20*20*1.0; fine wood peach pattern;
1.2 thick E1 new board; 18 kg density sponge;
Fabric: beige, with a cloth volume of 0.82 meters,
250 lb yellow box",,,,6935653406920,
R23GX-A100009,云梦泽,39F INC.,新增,2023-08-29 19:29:54,,WYXGX,自营,美元,7.25,0.1379,0.0458,R23GX-A100009F01,2306270000002,CHAR-DC002,100,50,MGW_39FINC,廊坊问界家具有限公司,廊坊问界家具有限公司,,2023-09-30 00:00:00,2023-10-05 00:00:00,1486,89.0,12.2731,24.5462,1227.31,1.0,13.6,27.2,1360.0,1360.0,Michigan,天津,纽约,US,9401719000,0.13,1023.89,2,1,50,8.4,10.4,0.163,,420.0,520.0,8.15,CHAR-DC002,"52*45*85.5cm,",无佣金,人民币出厂含税结算,0.0,0.0,0.0,0.0,0.02,27.2,0.008,10.88,38.08,2023-09-20 00:00:00,棕色,产品规格：52*45*85.5cm；净重：8.4 ；毛重：10.4 ；坐高：45.5；管材：25*1.0/20*20*1.0，黑半光喷涂；E1新板；18公斤密度海绵；恒业科技布026-513棕色（过家得宝测试）；250磅黄盒，2件1箱，过电商摔箱。,"Product size: 52*45*85.5cm,
Pipe material: 25*1.0/20*20*1.0
black spray;
E1 new board;
18kg density sponge;
Fabric: Hengye Technology brown #513 cloth, with a cloth volume of 0.6 meters;
250 lb yellow box",,,,6935653365968,
R23GX-A100009,云梦泽,39F INC.,新增,2023-08-29 19:29:54,,WYXGX,自营,美元,7.25,0.1379,0.0458,R23GX-A100009F01,2306270000006,CHAR-HB002,50,25,MGW_39FINC,廊坊问界家具有限公司,廊坊问界家具有限公司,,2023-09-30 00:00:00,2023-10-05 00:00:00,2148,110.0,15.169,30.338,758.45,1.0,16.07,32.14,803.5,803.5,Michigan,天津,纽约,US,94017190,0.13,632.74,2,1,25,11.2,13.1,0.124,,280.0,327.5,3.1,CHAR-HB002,49.5*43*104cm,无佣金,人民币出厂含税结算,0.0,0.0,0.0,0.0,0.02,16.07,0.008,6.43,22.5,2023-09-20 00:00:00,棕色,高吧；产品规格：49.5*43*104cm；净重：11 ；毛重：12.7；坐高73.5；管材：25*0.8/20*20*0.9/16*0.9，黑半光喷涂；带全珠转盘；E1新版；20公斤密度海绵；恒业科技布026-513棕色（过家得宝测试）；2件1箱，250磅黄盒，过电商摔箱。,"Product size: 49.5*43*104cm
Pipe material: 28*1.0/15*30/28*1.5/16*1.2,
black spray;
E1 new board;
18kg density sponge;
Fabric: Hengye Technology brown #513 cloth, the amount of cloth used is 0.55 meters;
250 lb yellow box",,,,6935653376209,
R23GX-A100009,云梦泽,39F INC.,新增,2023-08-29 19:29:54,,WYXGX,自营,美元,7.25,0.1379,0.0458,R23GX-A100009F01,2306270000004,CHAR-CS002,100,50,MGW_39FINC,廊坊问界家具有限公司,廊坊问界家具有限公司,,2023-09-30 00:00:00,2023-10-05 00:00:00,9858,109.0,15.0311,30.0622,1503.11,1.0,15.83,31.66,1583.0,1583.0,Michigan,天津,纽约,US,94017190,0.13,1253.98,2,1,50,10.8,12.5,0.113,,540.0,625.0,5.65,CHAR-CS002,50*47.5*97.5cm,无佣金,人民币出厂含税结算,0.0,0.0,0.0,0.0,0.02,31.66,0.008,12.66,44.32,2023-09-20 00:00:00,棕色,中吧；产品规格：50*47.5*97.5cm；净重：10.8 ；毛重：12.5 ；坐高66；管材：25*0.8/20*20*0.9/16*0.9，黑半光喷涂；带全珠转盘；E1新版；20公斤密度海绵；恒业科技布026-513棕色（过家得宝测试）；2件1箱，250磅黄盒，过电商摔箱,"Product size: 50*47.5*97.5cm
Pipe material: 28*1.0/15*30/28*1.5/16*1.2,
black spray;
E1 new board;
18kg density sponge;
Fabric: Hengye Technology brown #513 cloth, the amount of cloth used is 0.55 meters;
250 lb yellow box",,,,6935653371082,
R23GX-A100009,云梦泽,39F INC.,新增,2023-08-29 19:29:54,,WYXGX,自营,美元,7.25,0.1379,0.0458,R23GX-A100009F01,2306270000018,CRW-DC003,60,30,MGW_39FINC,廊坊问界家具有限公司,廊坊问界家具有限公司,,2023-09-30 00:00:00,2023-10-05 00:00:00,7170,132.0,18.2028,36.4056,1092.168,1.0,19.91,39.82,1194.6,1194.6,Michigan,天津,纽约,US,9401719000,0.13,911.15,2,1,30,9.7,11.9,0.214,,291.0,357.0,6.42,CRW-DC003,54*56*77cm,无佣金,人民币出厂含税结算,0.0,0.0,0.0,0.0,0.02,23.89,0.008,9.56,33.45,2023-09-20 00:00:00,蓝色,产品规格：54*56*77cm；净重：9.7；毛重：11.9；坐高48.8；下架管材：25*1.0/20*20*1.0，轻奢金色喷涂；上架管材：14*1.0/10*0.8，座板：37*40*1.2，E1新板；18公斤密度海绵；艾格天鹅绒#48蓝色（过家得宝测试）；2件1箱，250磅黄盒，过电商摔箱。,"Quotation size: 54*56*77cm; off-shelf pipe: 25*1.2/20*20*1.2, golden spraying; pipe: 14*1.0/10*0.9; seat plate: 37*40*1.2, E1 board; 18 Kilogram density sponge; fabric: velvet blue, with a cloth volume of 0.82 meters;
250 lb yellow box",,,,6935653404360,
R23GX-A100009,云梦泽,39F INC.,新增,2023-08-29 19:29:54,,WYXGX,自营,美元,7.25,0.1379,0.0458,R23GX-A100009F01,2306270000013,KOM-DC001,60,30,MGW_39FINC,廊坊问界家具有限公司,廊坊问界家具有限公司,,2023-09-30 00:00:00,2023-10-05 00:00:00,2969,128.5,17.7202,35.4403,1063.209,1.0,18.48,36.96,1108.8,1108.8,Michigan,天津,纽约,US,9401611000,0.13,886.99,2,1,30,10.0,12.0,0.114,,300.0,360.0,3.42,KOM-DC001,56*44*81cm,无佣金,人民币出厂含税结算,0.0,0.0,0.0,0.0,0.02,22.18,0.008,8.87,31.05,2023-09-20 00:00:00,棕色,餐椅：56*44*81cm；净重：10.1；毛重：11.9；坐高：47；管材：22*1.2/22*1.0/16*1.5/12*1.0，黑色喷涂；座板：40*42.5；背板：42.5*26，E1板；20公斤密度海绵；卓识PU Culp Ivanhoe NPL Cognac（过家得宝测试）；2件1箱，250磅黄盒，过电商摔箱。,"Product specification: 56*44*81cm; pipe material: 22*1.2/22*1.0/16*1.5/12*1.0; black spraying; 20 kg density sponge; seat plate tile: 40*42.5; 42.5*26, E1 board;
Fabric: PU#Cognac, with a cloth volume of 0.65 meters;
250 lb yellow box",,,,6935653391561,
R23GX-A100009,云梦泽,39F INC.,新增,2023-08-29 19:29:54,,WYXGX,自营,美元,7.25,0.1379,0.0458,R23GX-A100009F01,2306270000014,IDP-CS001,50,25,MGW_39FINC,廊坊问界家具有限公司,廊坊问界家具有限公司,,2023-09-30 00:00:00,2023-10-05 00:00:00,6523,132.0,18.2028,36.4056,910.14,1.0,19.06,38.12,953.0,953.0,Michigan,天津,纽约,US,9401611000,0.13,759.29,2,1,25,10.9,12.9,0.125,,272.5,322.5,3.125,IDP-CS001,56*46*98cm,无佣金,人民币出厂含税结算,0.0,0.0,0.0,0.0,0.02,19.06,0.008,7.62,26.68,2023-09-20 00:00:00,棕色,中吧，产品规格：56*46*98cm；净重：11.2；毛重：12.9；坐高67；管材：16*1.5/12*1.0/22*1.0/16*1.2；黑色喷涂；座板：40*38*1.2，背板：40*24*1.2，E1新板；20公斤密度海绵；卓识PU Culp Ivanhoe NPL Cognac（过家得宝测试）；2件1箱，250磅黄盒，过电商摔箱。,"Product specification: 56*46*98cm,
Pipe material: 16*1.5/12*1.0/22*1.0/16*1.2; black spraying; seat plate: 40*38*1.2, back plate: 40*24*1.2, E1 new board; 20 kg density sponge;
Fabric: PU#Cognac, with a cloth volume of 0.55 meters;
250 lb yellow box",,,,6935653394128,
R23GX-A100009,云梦泽,39F INC.,新增,2023-08-29 19:29:54,,WYXGX,自营,美元,7.25,0.1379,0.0458,R23GX-A100009F01,2306270000016,CRW-DC001,60,30,MGW_39FINC,廊坊问界家具有限公司,廊坊问界家具有限公司,,2023-09-30 00:00:00,2023-10-05 00:00:00,2338,132.0,18.2028,36.4056,1092.168,1.0,19.91,39.82,1194.6,1194.6,Michigan,天津,纽约,US,9401719000,0.13,911.15,2,1,30,9.7,11.9,0.214,,291.0,357.0,6.42,CRW-DC001,54*56*77cm,无佣金,人民币出厂含税结算,0.0,0.0,0.0,0.0,0.02,23.89,0.008,9.56,33.45,2023-09-20 00:00:00,浅米色,产品规格：54*56*77cm；净重：9.7；毛重：11.9；坐高48.8；下架管材：25*1.0/20*20*1.0，轻奢金色喷涂；上架管材：14*1.0/10*0.8，座板：37*40*1.2，E1新板；18公斤密度海绵；艾格天鹅绒#1米色（过家得宝测试）；2件1箱，250磅黄盒，过电商摔箱。,"Quotation size: 54*56*77cm; off-shelf pipe: 25*1.2/20*20*1.2, golden spraying; pipe: 14*1.0/10*0.9; seat plate: 37*40*1.2, E1 board; 18 Kilogram density sponge; fabric: velvet beige, with a cloth volume of 0.82 meters;
250 lb yellow box",,,,6935653399246,
R23GX-A801234,状元坊,"CANADIAN TIRE CORPORATION, LIMITED",合同已签订,2023-08-30 11:01:51,2023-09-18 14:39:56,ZYF-GX,自营,美元,7.25,0.1379,0.2498,R23GX-A801234F01,500500013198,ROZELLE MARBLING SMALL,1241,1241,Tradition,漳州市诺飞商贸有限公司,漳州市诺飞商贸有限公司,,2023-10-06 00:00:00,2023-10-21 00:00:00,,50.5,6.964,6.964,8642.262,1.0,12.45,12.45,15450.45,15450.45,,厦门,温哥华,CA,9403609990,0.13,7209.88,1,1,1241,3.0,3.56,0.018,,3723.0,4417.96,22.338,ROZELLE,30*40*61cm,无佣金,人民币出厂含税结算,0.23,3553.6,0.0,0.0,0.0,0.0,0.008,123.6,3677.2,,其他颜色,产品尺寸：30Wx40Dx61H cm。15mm 方管0.8mm厚，银色喷涂。夹板桌面，15mm MDF贴大理石树脂纹路PVC DW02-03。脚有保护垫。1PC/CTN，过3A摔箱+3面彩图包装。彩图广新提供。,Product Size: 30Wx40Dx61H cm， Metal tube with powder coating; MDF desk top with Marble PVC. KD sturcture. 1PC/CTN.,,08736741,,,
